doc_id,stock_code,company_name,year_range,year_list,valid_year_count,rank,term,tfidf_weight
301176_5Y,301176,逸豪新材,2022-2024,"2022,2023,2024",3,13,PCB 业务,0.0715067742188191
301176_5Y,301176,逸豪新材,2022-2024,"2022,2023,2024",3,14,铜板 产品,0.07051039197407742
301176_5Y,301176,逸豪新材,2022-2024,"2022,2023,2024",3,15,垂直 一体化,0.07009291325183345
301176_5Y,301176,逸豪新材,2022-2024,"2022,2023,2024",3,16,PCB 生产,0.06803827475072571
301176_5Y,301176,逸豪新材,2022-2024,"2022,2023,2024",3,17,印制电路板,0.06742186293121522
301176_5Y,301176,逸豪新材,2022-2024,"2022,2023,2024",3,18,铜箔 产品,0.06628452362443096
301176_5Y,301176,逸豪新材,2022-2024,"2022,2023,2024",3,19,PCB 行业,0.06590806065121557
301176_5Y,301176,逸豪新材,2022-2024,"2022,2023,2024",3,20,管理体系 能够,0.06516396393432995
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,1,珠宝,0.13281938451479378
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,2,钻石,0.10909245686678914
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,3,情感,0.0994680549296234
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,4,珠宝首饰,0.0911684378531482
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,5,前海,0.08304922457887759
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,6,顾客 提供,0.08266403516993331
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,7,境外 采购,0.07985246475183704
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,8,运营 线上,0.0745627624885174
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,9,全球 消费者,0.0745627624885174
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,10,门店,0.07405624666946872
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,11,产品 独特,0.07361685472029283
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,12,创意设计,0.07299557718812669
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,13,专属 产品,0.07218441840075994
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,14,配套 专业,0.07107054030041575
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,15,丰富 产业链,0.07057619399614481
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,16,官网,0.07041698136134629
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,17,镶嵌,0.06972832361637266
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,18,委外,0.06911512453261791
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,19,境外 销售业务,0.06853283963972559
301177_5Y,301177,迪阿股份,2021-2024,"2021,2022,2023,2024",4,20,柔性 供应链,0.06836390098980548
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,1,智慧 政务,0.08063899560986539
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,2,教育 智慧,0.07686282170019283
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,3,医疗 客户,0.07201163342077233
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,4,软件开发 技术,0.06991257635153576
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,5,政务,0.0697764302972738
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,6,政务 智慧,0.06896838278167317
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,7,信息 系统集成,0.0687894725556343
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,8,信息 设备,0.06870312750029986
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,9,城市 解决方案,0.06870312750029986
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,10,及运维 服务,0.0683143791331981
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,11,智慧 教育,0.06776824642723726
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,12,教育 医疗,0.06655920619575152
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,13,聚焦 智慧,0.06567128116439544
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,14,总体规划,0.06383016544790195
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,15,网格化 管理,0.06252534204726255
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,16,便民服务,0.06131935267516565
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,17,提供 信息,0.06119632105001383
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,18,智慧 医疗,0.06114320881053641
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,19,信息技术服务 行业,0.06105629166069838
301178_5Y,301178,天亿马,2021-2024,"2021,2022,2023,2024",4,20,系统集成 服务,0.06023709315254272
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,1,电力 信息化,0.10378380773762652
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,2,电力 调度,0.06818218320780657
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,3,设计 系统集成,0.06431681294710834
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,4,变电站,0.061544940599131535
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,5,电力 设计,0.06112790833673675
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,6,提供 电力,0.06020429851463081
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,7,电力企业,0.058255544024890915
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,8,一站式 智能,0.0560781571300845
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,9,信息化 行业,0.05508710858889547
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,10,智能 电网,0.05481467895753526
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,11,信息系统 解决方案,0.05325524746447785
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,12,咨询 设计,0.052654032401089124
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,13,涵盖 电力,0.052249485001472515
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,14,变电,0.052093221563181566
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,15,系统集成 业务,0.05181919964229329
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,16,随着 电力,0.05169808889725225
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,17,建设 电力,0.05159142737850078
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,18,及运维,0.05071522327070564
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,19,220KV,0.05063455086613267
301179_5Y,301179,泽宇智能,2021-2024,"2021,2022,2023,2024",4,20,电力 体制改革,0.05029369122811249
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,1,精密 零组件,0.08625400367609418
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,2,零组件,0.08002610201223474
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,3,动力 储能电池,0.0797138212876047
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,4,精密 组件,0.07459638788363183
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,5,终端 品牌,0.0724300296870343
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,6,零组件 产品,0.06873281836596758
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,7,动力 储能,0.06785551568843673
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,8,能源动力,0.06029590891065757
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,9,微型,0.060255332323535936
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,10,完整 制造,0.060217548390613496
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,11,精密 结构件,0.0587500995212441
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,12,积累 制造,0.05847369570740216
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,13,模具 开发,0.056708798648219934
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,14,苹果 产业链,0.056560648528732875
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,15,储能电池,0.05601362068453922
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,16,冲压 焊接,0.05526645939912522
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,17,产品销售 框架,0.05487589544824727
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,18,锂离子电池,0.05432134299019552
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,19,热敏,0.05380265619951619
301180_5Y,301180,万祥科技,2021-2024,"2021,2022,2023,2024",4,20,苏州市,0.05269209376397798
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,1,尼龙管,0.1339503035945217
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,2,连接件,0.10529676485580368
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,3,管路,0.09433664049684036
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,4,冷却系统,0.07633325700688312
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,5,管路 产品,0.07632417636986805
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,6,厂商 及其,0.06933956699981024
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,7,整车 厂商,0.06790965119727654
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,8,规格 型号,0.06736683662257938
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,9,样件,0.06684909573566442
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,10,整车 配套,0.06452803926084026
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,11,同步 研发,0.06209030471171661
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,12,奥迪,0.061971054726489345
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,13,及其 零部件,0.0610069490175495
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,14,零跑,0.06071931682059841
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,15,制造 需要,0.05900087482021453
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,16,整车厂,0.05829143082722779
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,17,主机 厂商,0.05798511575186194
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,18,厂商 客户,0.056962286677775434
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,19,变化 汽车,0.056260770462118956
301181_5Y,301181,标榜股份,2021-2024,"2021,2022,2023,2024",4,20,一级 供应商,0.055971690240408246
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,1,连接 组件,0.1060837673412161
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,2,电子 精密,0.08657617073197824
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,3,连接器 生产,0.0847337654622932
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,4,连接器,0.07872259249299587
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,5,线缆,0.07855461358722601
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,6,摄像机,0.07385314436071917
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,7,线缆 组件,0.06597913142963517
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,8,组件 研发,0.06046917371226111
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,9,连接器 行业,0.06013450680674748
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,10,连接器 精密,0.0598153471813095
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,11,及时 完成,0.05947958151987835
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,12,专注 电子,0.05817409116976682
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,13,治具,0.05796971467778847
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,14,产品开发 创新,0.05341035335797011
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,15,注塑件,0.05341035335797011
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,16,压铸件,0.0531954169530323
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,17,填写,0.052476067764396464
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,18,辅助生产,0.05222054361869149
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,19,高速传输,0.05193727386429596
301182_5Y,301182,凯旺科技,2021-2024,"2021,2022,2023,2024",4,20,组件 生产,0.05180702465226853
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,1,滤光片,0.13036598721914078
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,2,镀膜 材料,0.12917534841543057
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,3,光学 元器件,0.10541266130239296
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,4,镀膜,0.10206891359195155
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,5,光通信,0.09889376895782581
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,6,摄像头,0.09532500758771768
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,7,光学,0.08611427250490879
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,8,元件,0.08410149012567562
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,9,摄像头 模组,0.08396105120776069
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,10,光学 元件,0.08260352156494163
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,11,磁控溅射,0.08206419015808677
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,12,行业 C39,0.07500322410340911
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,13,薄膜,0.07210875686541694
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,14,光学 产品,0.07124949912999698
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,15,元器件 行业,0.07098030129742064
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,16,C39 计算机,0.06824070594633377
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,17,智能手机,0.06819620297255381
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,18,电子元器件 行业,0.06653172339768292
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,19,模组 厂商,0.06553282786115314
301183_5Y,301183,东田微,2022-2024,"2022,2023,2024",3,20,元器件,0.06539620925039796
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,1,考试 测评,0.1445965119131523
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,2,评卷,0.14407332642704118
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,3,考试,0.12810830654118108
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,4,考务,0.10932083610482383
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,5,教育 考试,0.08433250260452141
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,6,测评,0.08202064568922005
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,7,扫描仪,0.08116187052048192
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,8,无纸化,0.0785759283334646
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,9,高考,0.07845045973248242
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,10,网上,0.07450989662412792
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,11,建设 及运维,0.07197953692660322
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,12,研发 高速,0.07083058074438754
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,13,招生,0.06403332594815958
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,14,利用 自主,0.06147858438976436
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,15,一体化 服务平台,0.059805519105291347
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,16,服务 软件开发,0.05947092021686573
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,17,服务平台 建设,0.05903352083596847
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,18,创新 研究院,0.05886708703856982
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,19,技术 教育,0.058473245779609044
301185_5Y,301185,鸥玛软件,2021-2024,"2021,2022,2023,2024",4,20,优质 稳定,0.05675271182446003
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,1,汽车 检具,0.1270466324176036
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,2,汽车 内外,0.10838696831178282
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,3,检具,0.10667537483532355
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,4,工装 设备,0.09851817406507762
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,5,模具 汽车,0.09390596772431657
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,6,饰件,0.08821887625610253
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,7,汽车 饰件,0.08796547612783559
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,8,模具 行业,0.07891214376603761
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,9,模具 产品,0.07314915618474342
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,10,发泡,0.07185751589198404
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,11,模具,0.07113432033621755
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,12,模具 研发,0.06975786012691532
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,13,领先 汽车,0.06805009347625401
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,14,工装,0.06682170351204976
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,15,设备 零部件,0.0663847592347453
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,16,模具 生产,0.06565823873321848
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,17,汽车 整车厂,0.06538869039560341
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,18,流程 制造,0.06380994235420363
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,19,离散 制造,0.06162030963875281
301186_5Y,301186,超达装备,2021-2024,"2021,2022,2023,2024",4,20,设计 生产能力,0.06160480279595513
301187_5Y,301187,欧圣电气,2022-2024,"2022,2023,2024",3,1,吸尘器,0.1056340624636739
301187_5Y,301187,欧圣电气,2022-2024,"2022,2023,2024",3,2,空压机,0.09953391629651143
301187_5Y,301187,欧圣电气,2022-2024,"2022,2023,2024",3,3,零售商,0.07973532841569332
301187_5Y,301187,欧圣电气,2022-2024,"2022,2023,2024",3,4,动力设备,0.07169194646544988
301187_5Y,301187,欧圣电气,2022-2024,"2022,2023,2024",3,5,计划 控制,0.0686104661258152
301187_5Y,301187,欧圣电气,2022-2024,"2022,2023,2024",3,6,授权 经营,0.06735742883423647
301187_5Y,301187,欧圣电气,2022-2024,"2022,2023,2024",3,7,品牌 授权,0.06699050703648705
301187_5Y,301187,欧圣电气,2022-2024,"2022,2023,2024",3,8,小型,0.06545610782247506
