code,shortname,accper,typrep,总资产利润率ROA,权益资本利润率ROE,息税前利润EBIT,息税折旧摊销前收入EBITDA,投入资本利润率ROIC,营业利润率,销售利润率,EBITDA利润率,总资产盈利能力,应收账款周转率,应收账款周转天数,存货周转率,存货周转天数,应付账款周转率,营运资本周转率,固定资产周转率,总资产周转率,流动比率,速动比率,现金比率,营运资本,利息保障倍数,现金流利息保障倍数,资产负债率,长期负债权益比率,营运资本需求量比率,营运资本周转天数,销售创现率,利润创现率_净利润,利润创现率_息税前利润,总资产创现率,每股分红,总资产负债率,每股收益,每股净资产,市盈率,权益资产比,权益负债比,每股经营现金流,stock_code_norm,company_name,model_level1_code,model_level2_code,model_level3_code,industry_code
600753,东方银星,2020,A,0.042225,0.098134,35891489.17,36544226.66,0.087475,0.006541,0.009365497,0.013563083,0.060057804,16.39268,22.327039,55.841064,6.554316,53.318461,10.99487,1666.433081,4.508565,1.719756,1.579835,0.301356,245058770.8,9.819353,25.877323,0.569722,0,0.41006076,33.1973,0.035104889,3.7483211,2.6353388,0.15827267,0,0.569722,0.140816,1.434939,131.660828,0.43027779,0.755243,0.52782357,600753,庚星股份,L1_017,L1_017_S03,L1_017_S03_S01,L1_017_S03_S01
600753,东方银星,2021,A,-0.104862,-0.16511,-61661682.72,-60891821.99,-0.150933,-0.039735,-0.031003898,-0.037773911,-0.12937506,8.598218,42.450657,,,72.689215,6.559625,1202.523344,3.382222,2.456008,2.456008,0.356378,245746856.4,-25.942746,-36.146238,0.364894,0.016953,0.51561213,55.643425,-0.053296112,1.7190132,1.393308,-0.1802593,,0.364894,-0.217008,1.314327,,0.63510615,1.740522,-0.3730396,600753,庚星股份,L1_017,L1_017_S03,L1_017_S03_S01,L1_017_S03_S01
600753,东方银星,2022,A,0.042997,0.053662,21141676.16,22019990.39,0.041558,0.013547,0.009244986,0.011918487,0.053220514,13.275321,27.494627,68.854503,5.301033,69.456719,7.01705,1766.355038,4.650886,4.354687,4.017373,0.772345,263294301.8,,,0.198735,0.001449,0.66279793,52.016159,0.00720666,0.77952087,0.6297825,0.03351735,0,0.198735,0.074164,1.382067,189.98364,0.8012628,4.031831,0.057812385,600753,庚星股份,L1_017,L1_017_S03,L1_017_S03_S01,L1_017_S03_S01
600753,庚星股份,2023,A,-0.111897,-0.219708,-49960238.45,-48008847.12,-0.157178,-0.061379,-0.062623017,-0.058681745,-0.1091164,4.431086,82.372583,29.613298,12.325544,10.577799,5.998161,31.661079,1.786832,1.833907,1.66748,0.235592,136395531.3,-63.071459,44.037719,0.490701,0.262069,0.29789668,60.851986,0.042638134,-0.68087,-0.69821948,0.076187193,,0.490701,-0.222456,1.01251,,0.50929981,1.037899,0.15146361,600753,庚星股份,L1_017,L1_017_S03,L1_017_S03_S01,L1_017_S03_S01
600753,庚星股份,2024,A,-1.476049,,-210326131.1,-201415750.2,-7.689514,-0.508798,-0.57400006,-0.4911491,-1.3188698,436.900916,0.837719,59.87131,6.113112,5.781654,,13.548772,2.571513,0.414955,0.363855,0.214047,-78074193.57,-81.750104,-7.000465,1.035715,-5.569283,-0.4895716,,-0.043918926,0.076513797,0.085632488,-0.11293811,,1.035715,-1.022079,-0.02473,,-0.035714529,-0.034483,-0.078203142,600753,庚星股份,L1_017,L1_017_S03,L1_017_S03_S01,L1_017_S03_S01
600754,锦江酒店,2019,A,0.032904,0.0891,2098219778,3485454609,0.049801,0.116788,0.084715374,0.23083973,0.053974509,13.04822,27.973164,16.307377,22.382508,0.760925,17.112875,2.347645,0.388407,1.115886,1.103589,0.776462,882319560.5,6.187036,7.778449,0.630706,1.177518,0.022696748,21.32897,0.17470784,2.0622921,1.2572173,0.067857683,0.6,0.630706,1.335286,14.986437,21.501006,0.36929396,0.585526,2.7537498,600754,锦江酒店,L1_011,L1_011_S03,L1_011_S03_S03,L1_011_S03_S03
600754,锦江酒店,2020,A,0.006209,0.017503,662819986.6,1966271401,0.018305,0.028054,0.024238076,0.19866231,0.017155252,9.195816,39.800709,101.029723,3.622696,4.112168,6.181254,1.688226,0.256171,1.204839,1.195532,0.868203,1601221468,1.845133,0.422119,0.645258,1.248617,0.041443165,59.049507,0.015320567,0.63208681,0.22877429,0.003924681,0.058,0.645258,0.250432,14.30786,205.764628,0.35474202,0.549768,0.15829477,600754,锦江酒店,L1_011,L1_011_S03,L1_011_S03_S03,L1_011_S03_S03
600754,锦江酒店,2021,A,0.006202,0.017267,1145203317,2268906743,0.019352,0.050922,0.026399493,0.20009524,0.023728326,7.30726,49.950323,97.156846,3.756812,6.951024,,2.212446,0.234944,0.782898,0.776638,0.470063,-2662080214,2.119014,3.828261,0.64079,1.076605,-0.055157635,,0.1824612,6.9115419,1.8066243,0.042868171,0.053,0.64079,0.279752,16.201749,209.470947,0.3592096,0.560573,1.9335177,600754,锦江酒店,L1_011,L1_011_S03,L1_011_S03_S03,L1_011_S03_S03
600754,锦江酒店,2022,A,0.005168,0.014293,970172240.6,1994116618,0.016983,0.041942,0.022268951,0.18115778,0.020454362,5.936456,61.484495,108.561665,3.362144,5.598189,,2.238308,0.232076,0.885864,0.88012,0.422876,-1348027106,2.040782,4.707049,0.638417,1.076956,-0.028420761,,0.20328598,9.1286736,2.3064928,0.04717784,0.06,0.638417,0.229082,16.027647,254.711896,0.36158389,0.566375,2.0912147,600754,锦江酒店,L1_011,L1_011_S03,L1_011_S03_S03,L1_011_S03_S03
600754,锦江酒店,2023,A,0.025247,0.073568,2483164908,3486158472,0.044891,0.122919,0.08718352,0.23797312,0.049086981,8.588512,42.498631,127.781523,2.856438,5.864466,16.666672,2.95063,0.289588,1.069363,1.064115,0.671279,878962472.6,3.59965,7.48254,0.656818,1.183979,0.017375251,21.899994,0.35235071,4.0414829,2.0786855,0.10203639,0.499999,0.656818,1.193581,16.224167,25.050664,0.34318268,0.522492,4.8238373,600754,锦江酒店,L1_011,L1_011_S03,L1_011_S03_S03,L1_011_S03_S03
600754,锦江酒店,2024,A,0.024817,0.072967,2395417915,3403320601,0.048605,0.120272,0.081370071,0.24200563,0.051950108,9.99451,36.620104,173.921081,2.104403,5.944825,,4.20168,0.304988,0.890854,0.887356,0.617788,-1526036568,3.192324,4.746584,0.659889,1.048679,-0.033095591,,0.25326666,3.1125286,1.4868739,0.077243261,0.500001,0.659889,1.069401,14.655945,25.116874,0.3401106,0.515406,3.3285413,600754,锦江酒店,L1_011,L1_011_S03,L1_011_S03_S03,L1_011_S03_S03
600755,厦门国贸,2019,A,0.027462,0.089374,4600635412,4835770144,0.063456,0.014577,0.011268548,0.022177657,0.051419374,66.488049,5.489708,5.324116,68.555982,46.690314,12.240106,98.471916,2.437019,1.328494,0.59632,0.062121,17814137256,3.746245,-2.913893,0.692735,0.281948,0.19910115,29.820004,-0.016411381,-1.4563882,-0.77781677,-0.039994851,0.23,0.692735,1.328097,14.859906,5.526706,0.30726498,0.443554,-1.9342248,600755,厦门国贸,L1_017,L1_017_S03,L1_017_S03_S01,L1_017_S03_S01
600755,厦门国贸,2020,A,0.025631,0.083382,4890756462,5134291618,0.054305,0.010624,0.008279708,0.014623906,0.043122329,92.515111,3.95611,6.893554,53.093078,78.507175,11.409035,134.930257,3.095589,1.482157,0.699477,0.15828,30772887933,4.190393,-1.443428,0.692613,0.422514,0.27132788,31.992189,-0.004798431,-0.57954115,-0.34446129,-0.014853972,0.460001,0.692613,1.493596,17.912695,4.472428,0.30738777,0.443809,-0.86560035,600755,厦门国贸,L1_017,L1_017_S03,L1_017_S03_S01,L1_017_S03_S01
600755,厦门国贸,2021,A,0.038504,0.105884,6375405945,6638378939,0.082221,0.010822,0.008098005,0.01428359,0.065224372,83.673574,4.36219,14.568565,25.053943,94.782554,21.842394,163.557235,4.75474,1.359314,0.829883,0.125811,21277687687,5.002334,6.180982,0.636359,0.083948,0.217684,16.710623,0.016949935,2.0931001,1.2356198,0.080592528,0.500001,0.636359,1.777237,16.784689,4.05686,0.36364165,0.57144,3.7199349,600755,厦门国贸,L1_017,L1_017_S03,L1_017_S03_S01,L1_017_S03_S01
600755,厦门国贸,2022,A,0.039992,0.118608,6763061048,7076240479,0.076046,0.010712,0.008650648,0.013558147,0.059904937,57.106454,6.391572,17.509525,20.845797,66.659289,25.33296,116.686333,4.622975,1.282287,0.881294,0.189068,20602329271,6.238571,0.324663,0.662823,0.048513,0.18248855,14.408107,0.000674355,0.077954248,0.052041207,0.003117525,0.650001,0.662823,2.051324,17.295046,3.480679,0.33717716,0.508698,0.15990943,600755,厦门国贸,L1_017,L1_017_S03,L1_017_S03_S01,L1_017_S03_S01
600755,厦门国贸,2023,A,0.018131,0.053105,3897673342,4315474272,0.040717,0.004347,0.004380424,0.009216237,0.034454022,46.887555,7.784582,14.611306,24.980655,56.000917,24.969271,93.870559,4.139133,1.273358,0.812613,0.197331,18752925325,2.895064,2.380993,0.658579,0.152779,0.16576909,14.617968,0.006845898,1.5628392,0.82243174,0.028336082,0.5,0.658579,0.930539,17.522651,7.490284,0.3414216,0.518422,1.4542828,600755,厦门国贸,L1_017,L1_017_S03,L1_017_S03_S01,L1_017_S03_S01
600755,厦门国贸,2024,A,0.002079,0.00542,2430829580,2978887927,0.028083,0.001336,0.000584677,0.008404501,0.02438236,28.39582,12.889221,13.611864,26.888309,57.475458,19.340518,60.885942,3.555196,1.330658,0.867904,0.14517,18326272637,1.22977,-0.471231,0.61646,0.157833,0.18382111,18.872297,-0.002627983,-4.4947577,-0.38318652,-0.009342992,0.330001,0.61646,0.095611,17.641584,69.448268,0.38354,0.622165,-0.42974827,600755,厦门国贸,L1_017,L1_017_S03,L1_017_S03_S01,L1_017_S03_S01
600756,浪潮软件,2019,A,0.00762,0.011111,29835161.63,103365285.7,0.010593,0.021516,0.018602304,0.071012624,0.008396433,3.983949,91.617639,9.897921,36.876431,1.461583,1.328165,10.569187,0.409643,1.989609,1.914945,0.433921,1095940863,,,0.314171,0.003652,0.30842781,274.81525,0.058304533,3.134264,2.8445468,0.023884047,0.03,0.314171,0.083547,7.519211,247.526673,0.68582875,2.182984,0.26185834,600756,浪潮软件,L1_003,L1_003_S01,L1_003_S01_S02,L1_003_S01_S02
600756,浪潮软件,2020,A,-0.022355,-0.04056,-102543668.3,-15406450.32,-0.047657,-0.064749,-0.0648278,-0.011593407,-0.026608767,5.706211,64.140636,1.994277,183.525157,1.181945,1.267407,13.679386,0.344832,1.609065,1.387198,0.254116,1048516607,,,0.448848,0.003876,0.27207661,287.98956,0.16028544,-2.4724803,-2.0771925,0.055271532,,0.448848,-0.265813,6.553568,,0.55115247,1.227924,0.65721738,600756,浪潮软件,L1_003,L1_003_S01,L1_003_S01_S02,L1_003_S01_S02
600756,浪潮软件,2021,A,0.01015,0.019476,-11775793.92,64676894.14,0.000144,0.017582,0.023044206,0.035338938,-0.002833992,4.163059,87.675913,2.384521,153.070575,1.374876,1.429417,23.952052,0.440458,1.646037,1.39057,0.697991,1280373443,,,0.478848,0.003611,0.30813789,255.34886,0.037021447,1.6065403,-5.7538538,0.016306376,0,0.478848,0.130131,6.681567,100.744808,0.52115089,1.088344,0.20906068,600756,浪潮软件,L1_003,L1_003_S01,L1_003_S01_S02,L1_003_S01_S02
600756,浪潮软件,2022,A,0.013853,0.028489,19075822.85,87298520.84,0.009819,0.029288,0.030629719,0.042086888,0.00415936,3.340343,109.270216,1.992141,183.219963,1.374416,4.363208,27.404813,0.452276,1.20196,0.898373,0.292406,475394426,,,0.513745,0.00101,0.10365668,83.654045,0.10273903,3.3542271,11.171519,0.046466365,0.03,0.513745,0.196031,6.880872,69.223595,0.48625597,0.946491,0.65753245,600756,浪潮软件,L1_003,L1_003_S01,L1_003_S01_S02,L1_003_S01_S02
600756,浪潮软件,2023,A,0.020599,0.039394,64815749.66,129469099.4,0.03068,0.033199,0.03590773,0.050708536,0.014562975,3.079943,118.508687,4.463388,81.776444,1.427387,6.957433,2.786092,0.57366,1.17341,0.996199,0.431036,366974601.3,,,0.477113,0.003123,0.082452826,52.461876,0.010632693,0.29611152,0.41883963,0.006099551,0.035,0.477113,0.282876,7.180605,49.032137,0.52288675,1.09594,0.083762847,600756,浪潮软件,L1_003,L1_003_S01,L1_003_S01_S02,L1_003_S01_S02
600756,浪潮软件,2024,A,0.003218,0.005965,-1328721.55,77927695.84,0.002459,0.008075,0.00745588,0.041680161,-0.00030669,1.67453,218.568792,4.373804,83.680019,0.889547,4.852192,3.860433,0.431547,1.194357,1.063161,0.280371,385322592.1,,,0.460562,0.005483,0.088938527,75.223732,-0.15425643,-20.689232,217.05598,-0.066568874,0,0.460562,0.043011,7.21105,333.167152,0.53943831,1.171259,-0.88986462,600756,浪潮软件,L1_003,L1_003_S01,L1_003_S01_S02,L1_003_S01_S02
600757,长江传媒,2019,A,0.072552,0.105408,782155297.8,897791430.7,0.095371,0.1061,0.10219832,0.11701723,0.072372213,9.888346,36.912139,5.014095,72.794791,3.849047,1.475183,8.938875,0.709912,2.610376,2.262666,0.509862,5200914197,,,0.311704,0.018696,0.48123649,247.42693,0.11067117,1.082906,1.0855932,0.078566782,0.2,0.311704,0.646064,6.12919,9.534653,0.68829757,2.208176,0.69962662,600757,长江传媒,L1_012,L1_012_S06,L1_012_S06_S01,L1_012_S06_S01
600757,长江传媒,2020,A,0.073961,0.10214,796353333.8,914379368.8,0.093711,0.132057,0.12107921,0.13698456,0.072875589,9.777006,37.434773,5.296153,69.106765,3.696309,1.199824,6.399533,0.610845,2.926721,2.60798,0.816738,5563363178,,,0.275891,0.016093,0.50911242,304.21127,0.091899201,0.75900066,0.77030146,0.056136176,0.35,0.275891,0.665933,6.519796,7.943737,0.72410774,2.624618,0.50544357,600757,长江传媒,L1_012,L1_012_S06,L1_012_S06_S01,L1_012_S06_S01
600757,长江传媒,2021,A,0.058942,0.084159,647306379.1,764434907.8,0.074468,0.126873,0.11411068,0.12691763,0.055512819,6.925018,52.707444,3.462426,105.417415,2.967583,1.084465,5.820011,0.516538,2.662262,2.322539,0.60989,5553962928,,,0.299633,0.018693,0.47630635,336.5715,0.16503653,1.4462847,1.5356377,0.085247576,0.37,0.299633,0.566306,6.728973,9.447186,0.7003684,2.337417,0.8190397,600757,长江传媒,L1_012,L1_012_S06,L1_012_S06_S01,L1_012_S06_S01
600757,长江传媒,2022,A,0.058152,0.085636,662259708.4,784484879.7,0.074836,0.124966,0.1148475,0.12461954,0.053269017,7.685313,47.493186,3.020267,120.850243,2.586749,1.536794,5.977884,0.506343,2.061664,1.712645,0.435102,4096215521,,,0.320935,0.015597,0.32948008,237.50743,0.16950378,1.475903,1.6112001,0.085827045,0.32,0.320935,0.595698,6.956193,9.568601,0.67906642,2.115899,0.87919253,600757,长江传媒,L1_012,L1_012_S06,L1_012_S06_S01,L1_012_S06_S01
600757,长江传媒,2023,A,0.07694,0.111923,805904329.1,924958288.2,0.096891,0.141295,0.15019418,0.13685238,0.061081711,8.176517,44.640034,3.73701,97.671668,2.762892,2.804596,6.012215,0.512268,1.604918,1.312083,0.359171,2409902137,,,0.312563,0.015443,0.18265313,130.14352,0.17544994,1.168154,1.4714297,0.089877449,0.4,0.312563,0.83643,7.473286,8.906907,0.6874364,2.199355,0.97707909,600757,长江传媒,L1_012,L1_012_S06,L1_012_S06_S01,L1_012_S06_S01
600757,长江传媒,2024,A,0.068623,0.099101,943686659.3,1047754552,0.082678,0.157871,0.1335445,0.14815186,0.068567589,5.999542,61.004657,3.942974,92.823336,2.370159,2.447768,6.548811,0.513858,1.704234,1.41701,0.420066,2889230101,,,0.307547,0.013648,0.20992936,149.11543,0.080394834,0.60200775,0.60249406,0.041311566,0.41,0.307547,0.778189,7.852465,12.297788,0.69245362,2.251541,0.46847582,600757,长江传媒,L1_012,L1_012_S06,L1_012_S06_S01,L1_012_S06_S01
600758,红阳能源,2019,A,0.001627,0.004668,423016302.9,1138489364,0.028158,-0.003362,0.003795025,0.17018846,0.027112197,4.639329,78.67517,14.150388,25.794346,4.889106,,0.973447,0.428752,0.714725,0.667924,0.167507,-2429674794,1.202783,2.011952,0.65143,0.302828,-0.15572408,,0.10577632,27.872366,1.6727469,0.045351844,0.006,0.65143,0.019203,4.113824,226.002571,0.34857053,0.535085,0.53523302,600758,辽宁能源,L1_015,L1_015_S02,L1_015_S02_S01,L1_015_S02_S01
600758,辽宁能源,2020,A,-0.030892,-0.09422,-179591437.6,543321279.2,-0.007267,-0.104214,-0.092496455,0.10748859,-0.01186637,4.560719,80.250504,17.191595,21.289473,3.80494,,0.7713,0.333985,0.677527,0.646876,0.172519,-2797126507,-0.480788,2.107954,0.672126,0.301939,-0.18481804,,0.15577531,-1.684122,-4.3843713,0.052026574,,0.672126,-0.353657,3.753515,,0.32787421,0.487817,0.5956015,600758,辽宁能源,L1_015,L1_015_S02,L1_015_S02_S01,L1_015_S02_S01
600758,辽宁能源,2021,A,0.001718,0.005179,526933344.8,1267460534,0.025731,0.044475,0.004438523,0.214296,0.034482837,8.045974,45.364303,16.031814,22.76723,3.184438,,0.873874,0.387051,0.579175,0.546507,0.097854,-3719362077,1.791824,6.366247,0.66831,0.271123,-0.2433973,,0.31653625,71.315674,3.5529425,0.12251553,0,0.66831,0.019857,3.83396,191.364729,0.33168927,0.496311,1.4161153,600758,辽宁能源,L1_015,L1_015_S02,L1_015_S02_S01,L1_015_S02_S01
600758,辽宁能源,2022,A,0.012951,0.036525,860192677.2,1583774069,0.035962,0.099681,0.029216748,0.23927236,0.057607092,11.818467,30.88387,33.892683,10.769286,3.051042,,1.029736,0.443283,0.607022,0.590263,0.17602,-3384720240,3.669939,7.121009,0.645408,0.193449,-0.22667466,,0.25216088,8.6306963,1.9403615,0.11177858,0.06,0.645408,0.146284,4.005078,26.182034,0.35459107,0.549406,1.2625327,600758,辽宁能源,L1_015,L1_015_S02,L1_015_S02_S01,L1_015_S02_S01
600758,辽宁能源,2023,A,0.001712,0.004449,358913061.6,1082295149,0.019814,0.02366,0.004161523,0.19340052,0.026384242,11.742187,31.084499,36.385191,10.031554,2.477777,,0.892577,0.41138,0.561707,0.544646,0.261594,-3219346671,1.924395,4.117788,0.615184,0.19549,-0.23665905,,0.13723689,32.977566,2.1397827,0.056456547,0,0.615184,0.017616,3.959688,205.496953,0.38481668,0.625531,0.5809328,600758,辽宁能源,L1_015,L1_015_S02,L1_015_S02_S01,L1_015_S02_S01
600758,辽宁能源,2024,A,0.014792,0.036542,548673718.7,1283721295,0.031654,0.086925,0.036328878,0.23229915,0.040425915,13.723557,26.669471,15.40047,23.765508,2.391215,,0.943417,0.407163,0.678468,0.637625,0.355322,-2164759525,4.129058,7.629102,0.595215,0.244964,-0.15949804,,0.18344821,5.0496526,1.8476616,0.074693412,0.052,0.595215,0.151858,4.155678,22.652728,0.40478456,0.680066,0.76683015,600758,辽宁能源,L1_015,L1_015_S02,L1_015_S02_S01,L1_015_S02_S01
600759,洲际油气,2019,A,0.005607,0.014111,791955727.9,1200516735,0.050482,0.075831,0.028364755,0.43127701,0.056239847,10.476007,34.841519,11.360706,32.128285,6.011464,,30.372301,0.197677,0.256625,0.240858,0.018964,-3319263264,1.380229,1.417043,0.602659,0.718712,-0.23571375,,0.2920928,10.297736,1.0266722,0.057739891,0,0.602659,0.034883,2.471939,79.409187,0.39734098,0.659312,0.35921595,600759,洲际油气,L1_023,L1_023_S01,L1_023_S01_S01,L1_023_S01_S01
600759,洲际油气,2020,A,0.017279,0.043664,695958962.6,1107044539,0.054709,0.635174,0.15120259,0.68240112,0.04902612,18.205145,20.104207,15.133719,24.184406,2.573783,,18.153227,0.11428,0.13768,0.123898,0.024412,-3871917305,1.542722,1.224266,0.604265,0.727666,-0.27275327,,0.34044462,2.2515793,0.79357541,0.038905926,0,0.604265,0.108368,2.48187,16.51773,0.39573556,0.654904,0.24399914,600759,洲际油气,L1_023,L1_023_S01,L1_023_S01_S01,L1_023_S01_S01
600759,洲际油气,2021,A,-0.070685,-0.205128,-303667442.4,24090367.54,-0.040282,-0.146086,-0.38382611,0.009819916,-0.022795836,17.587228,20.753697,13.194824,27.662362,4.964938,,29.401123,0.184159,0.117845,0.104431,0.009526,-4621527250,-0.645437,1.309111,0.655411,0.760715,-0.34693074,,0.25106421,-0.6541093,-2.0282536,0.046235736,,0.655411,-0.415995,2.027975,,0.34458995,0.525761,0.2721062,600759,洲际油气,L1_023,L1_023_S01,L1_023_S01_S01,L1_023_S01_S01
600759,ST 洲际,2022,A,-0.055778,-0.181157,-87273147.09,226484638.6,-0.025607,-0.181556,-0.25606748,0.079854444,-0.006702708,24.828711,14.700723,12.881227,28.33581,24.534671,,32.297438,0.217826,0.155693,0.140182,0.038107,-3897180625,-0.19773,1.673286,0.692101,1.096455,-0.29930928,,0.26039809,-1.016912,-8.4624643,0.056721423,,0.692101,-0.320857,1.771157,,0.30789885,0.444876,0.32628331,600759,洲际油气,L1_023,L1_023_S01,L1_023_S01_S01,L1_023_S01_S01
600759,*ST 洲际,2023,A,0.099847,0.158906,2733369508,3045044172,0.145522,0.851408,0.47051036,1.1168739,0.212753,36.877477,9.89764,7.913215,46.125374,16.897161,3.164995,32.269636,0.21221,1.636652,1.53936,0.882717,861423053.4,6.44644,1.624434,0.37166,0.423886,0.067049235,115.32404,0.25263354,0.53693509,0.25198931,0.053611483,0,0.37166,0.309182,1.945688,7.988821,0.62834197,1.690633,0.16601068,600759,洲际油气,L1_023,L1_023_S01,L1_023_S01_S01,L1_023_S01_S01
600759,洲际油气,2024,A,0.042903,0.059426,569465709.7,887333167.5,0.051738,0.199316,0.20437585,0.34830764,0.0469243,21.129731,17.321565,9.474267,38.630957,16.704808,14.317958,16.355493,0.20992,1.171321,1.057871,0.451726,177927306.9,6.475872,5.169055,0.278051,0.266601,0.014661311,25.492462,0.17842542,0.87302595,0.7982021,0.037455074,0,0.278051,0.12549,2.111699,18.089101,0.72194868,2.596467,0.10955603,600759,洲际油气,L1_023,L1_023_S01,L1_023_S01_S01,L1_023_S01_S01
600760,中航沈飞,2019,A,0.030131,0.094454,949342493.4,1517608861,0.072056,0.042728,0.037058868,0.06387011,0.032485191,6.04468,60.383676,2.064364,176.809904,2.215075,6.421716,6.486127,0.813064,1.194178,0.643888,0.397166,3700079537,,,0.680995,0.090769,0.12661162,56.83839,-0.048310019,-1.3036021,-1.2091396,-0.039279129,0.15,0.680995,0.62879,6.657127,50.255261,0.31900573,0.46844,-0.81969196,600760,中航沈飞,L1_010,L1_010_S02,L1_010_S02_S02,L1_010_S02_S02
600760,中航沈飞,2020,A,0.045161,0.136928,1719705912,2399736343,0.093237,0.063755,0.054315127,0.087851249,0.052345347,5.593154,65.43714,3.187452,114.825259,2.6904,5.388775,7.399761,0.831456,1.236386,0.873649,0.589064,5069038299,,,0.670187,0.052961,0.15429415,67.733391,0.23136316,4.259645,3.6749856,0.19236839,0.24,0.670187,1.059467,7.737392,73.791788,0.32981312,0.49212,4.5129533,600760,中航沈飞,L1_010,L1_010_S02,L1_010_S02_S02,L1_010_S02_S02
600760,中航沈飞,2021,A,0.027022,0.137923,1613887616,2365014456,0.093024,0.054982,0.049766861,0.06937895,0.025706839,9.465641,38.560516,3.499613,104.297247,3.170967,4.915605,9.00504,0.542977,1.140518,0.962412,0.438016,6934723405,,,0.804077,0.091796,0.11045987,74.253319,0.29613882,5.9505224,6.255012,0.1607966,0.41,0.804077,0.865306,6.273843,78.631177,0.19592322,0.243662,5.1490231,600760,中航沈飞,L1_010,L1_010_S02,L1_010_S02_S02,L1_010_S02_S02
600760,中航沈飞,2022,A,0.03934,0.167438,2321657718,3103860617,0.104792,0.062474,0.055601295,0.074616082,0.039489146,11.974362,30.481791,3.077409,118.606269,2.536146,5.53675,10.184575,0.707537,1.170943,0.893984,0.511849,7513025268,,,0.765048,0.074464,0.12778927,65.923149,0.064370051,1.1577078,1.153335,0.045544211,0.4,0.765048,1.179728,7.045744,49.697882,0.23495191,0.307107,1.3657804,600760,中航沈飞,L1_010,L1_010_S02,L1_010_S02_S02,L1_010_S02_S02
600760,中航沈飞,2023,A,0.054253,0.185095,3109763438,3945617971,0.102799,0.073454,0.065066777,0.085314758,0.056065679,6.492084,56.222316,3.535211,103.24702,2.004665,4.206007,10.197703,0.833798,1.30884,0.981629,0.437386,10995649437,,,0.706893,0.22179,0.19823968,86.780647,-0.094989754,-1.4598811,-1.4126686,-0.07920222,0.4,0.706893,1.091989,5.89963,38.62676,0.2931073,0.414641,-1.594174,600760,中航沈飞,L1_010,L1_010_S02,L1_010_S02_S02,L1_010_S02_S02
